DATE,PLANT,MATERIAL,RANKING
20210904,D083,10040465,1
20210904,D084,10000050,1
20210904,D086,10000050,1
20210904,D093,10000050,1
20210904,D098,10000050,1
20210904,D098,10000906,1
20210904,D101,10000050,1
20210904,D105,10000050,1
20210904,D111,10000050,1
20210904,D120,10000050,1
20210904,D144,10000050,1
20210904,D145,10000050,1
20210904,D145,10000069,1
20210904,D677,10000050,1
20210906,D074,10000050,1
20210906,D075,10000050,1
20210906,D077,10000050,1
20210906,D077,10000069,1
20210906,D079,10000050,1
20210906,D080,10000050,1
20210906,D081,10000050,1
20210906,D081,10000906,1
20210906,D083,10000050,1
20210906,D084,10000000,1
20210906,D084,10000050,1
20210906,D086,10000050,1
20210906,D086,10000069,1
20210906,D093,10000050,1
20210906,D098,10000050,1
20210906,D101,10000050,1
20210906,D101,10000069,1
20210906,D105,10000050,1
20210906,D105,10040465,1
20210906,D111,10000050,1
20210906,D120,10000050,1
20210906,D144,10000050,1
20210906,D145,10000050,1
20210906,D354,10000000,1
20210906,D677,10000050,1
20210907,D074,10000050,1
20210907,D075,10000050,1
20210907,D077,10000050,1
20210907,D079,10000050,1
20210907,D081,10000906,1
20210907,D083,10000050,1
20210907,D085,10000050,1
20210907,D086,10000050,1
20210907,D086,10000069,1
20210907,D093,10000050,1
20210907,D098,10000050,1
20210907,D101,10000050,1
20210907,D105,10000050,1
20210907,D120,10000050,1
20210907,D144,10000050,1
20210907,D145,10000050,1
20210907,D145,10000069,1
20210907,D354,10000000,1
20210907,D677,10000050,1
20210908,D074,10000050,1
20210908,D075,10000050,1
20210908,D077,10000050,1
20210908,D077,10000069,1
20210908,D079,10000050,1
20210908,D081,10000050,1
20210908,D083,10000050,1
20210908,D084,10000000,1
20210908,D084,10000050,1
20210908,D084,10000069,1
20210908,D086,10000050,1
20210908,D086,10000069,1
20210908,D093,10000050,1
20210908,D098,10000050,1
20210908,D101,10000050,1
20210908,D105,10000050,1
20210908,D111,10000050,1
20210908,D120,10000050,1
20210908,D144,10000050,1
20210908,D145,10000050,1
20210908,D354,10000000,1
20210908,D677,10000050,1
20210909,D074,10000050,1
20210909,D075,10000050,1
20210909,D077,10000050,1
20210909,D079,10000050,1
20210909,D081,10000050,1
20210909,D081,10000906,1
20210909,D083,10000050,1
20210909,D083,10040465,1
20210909,D085,10000050,1
20210909,D086,10000050,1
20210909,D086,10000069,1
20210909,D093,10000050,1
20210909,D098,10000050,1
20210909,D101,10000050,1
20210909,D101,10000069,1
20210909,D105,10000050,1
20210909,D105,10040465,1
20210909,D111,10000050,1
20210909,D136,10000000,1
20210909,D144,10000050,1
20210909,D145,10000050,1
20210909,D145,10000069,1
20210909,D354,10000000,1
20210909,D677,10000050,1
20210910,D074,10000050,1
20210910,D075,10000050,1
20210910,D077,10000050,1
20210910,D079,10000050,1
20210910,D080,10000050,1
20210910,D081,10000050,1
20210910,D081,10000906,1
20210910,D083,10000050,1
20210910,D083,10040465,1
20210910,D085,10000050,1
20210910,D086,10000050,1
20210910,D093,10000050,1
20210910,D098,10000050,1
20210910,D101,10000050,1
20210910,D105,10000050,1
20210910,D111,10000050,1
20210910,D120,10000050,1
20210910,D144,10000050,1
20210910,D145,10000050,1
20210910,D677,10000050,1
20210911,D074,10000050,1
20210911,D074,10000906,1
20210911,D075,10000050,1
20210911,D077,10000050,1
20210911,D077,10000069,1
20210911,D079,10000050,1
20210911,D080,10000050,1
20210911,D081,10000050,1
20210911,D083,10000050,1
20210911,D083,10040465,1
20210911,D085,10000050,1
20210911,D086,10000050,1
20210911,D086,10000069,1
20210911,D093,10000050,1
20210911,D098,10000050,1
20210911,D101,10000050,1
20210911,D105,10000050,1
20210911,D111,10000050,1
20210911,D120,10000050,1
20210911,D144,10000050,1
20210911,D145,10000050,1
20210911,D354,10000000,1
20210911,D677,10000050,1
20210912,D074,10000050,1
20210913,D074,10000050,1
20210913,D075,10000050,1
20210913,D077,10000050,1
20210913,D079,10000050,1
20210913,D080,10000050,1
20210913,D081,10000050,1
20210913,D083,10000050,1
20210913,D085,10000050,1
20210913,D086,10000050,1
20210913,D086,10000069,1
20210913,D093,10000050,1
20210913,D098,10000050,1
20210913,D101,10000050,1
20210913,D101,10040465,1
20210913,D105,10000050,1
20210913,D120,10000050,1
20210913,D144,10000050,1
20210913,D145,10000050,1
20210913,D354,10000000,1
20210913,D677,10000050,1
20210914,D074,10000050,1
20210914,D075,10000050,1
20210914,D077,10000050,1
20210914,D079,10000050,1
20210914,D080,10000050,1
20210914,D081,10000050,1
20210914,D081,10000906,1
20210914,D081,10040465,1
20210914,D083,10000050,1
20210914,D083,10000906,1
20210914,D085,10000050,1
20210914,D086,10000050,1
20210914,D093,10000050,1
20210914,D098,10000050,1
20210914,D101,10000050,1
20210914,D101,10000069,1
20210914,D105,10000050,1
20210914,D105,10040465,1
20210914,D120,10000050,1
20210914,D144,10000050,1
20210914,D145,10000050,1
20210914,D145,10000069,1
20210914,D354,10000000,1
20210914,D677,10000050,1
20210915,D074,10000050,1
20210915,D075,10000050,1
20210915,D077,10000050,1
20210915,D079,10000050,1
20210915,D080,10000050,1
20210915,D081,10000050,1
20210915,D081,10000906,1
20210915,D083,10000050,1
20210915,D083,10040465,1
20210915,D084,10000000,1
20210915,D084,10000050,1
20210915,D086,10000050,1
20210915,D086,10000069,1
20210915,D093,10000050,1
20210915,D098,10000050,1
20210915,D101,10000050,1
20210915,D105,10000050,1
20210915,D111,10000050,1
20210915,D111,10000906,1
20210915,D120,10000050,1
20210915,D136,10000000,1
20210915,D144,10000050,1
20210915,D145,10000050,1
20210915,D354,10000050,1
20210915,D677,10000050,1
20210916,D074,10000050,1
20210916,D081,10000906,1
20210916,D098,10000050,1
20210916,D098,10000906,1
20210916,D101,10000050,1
20210916,D677,10000050,1
20210917,D074,10000050,1
20210917,D075,10000050,1
20210917,D077,10000050,1
20210917,D079,10000050,1
20210917,D081,10000050,1
20210917,D081,10000906,1
20210917,D083,10000050,1
20210917,D085,10000050,1
20210917,D086,10000050,1
20210917,D086,10000069,1
20210917,D093,10000050,1
20210917,D098,10000050,1
20210917,D101,10000050,1
20210917,D101,10000069,1
20210917,D105,10000050,1
20210917,D105,10040465,1
20210917,D120,10000050,1
20210917,D136,10000000,1
20210917,D144,10000050,1
20210917,D145,10000050,1
20210917,D354,10000000,1
20210917,D677,10000050,1
20210918,D074,10000050,1
20210918,D075,10000050,1
20210918,D077,10000069,1
20210918,D079,10000050,1
20210918,D080,10000050,1
20210918,D081,10000050,1
20210918,D081,10000906,1
20210918,D083,10000050,1
20210918,D085,10000050,1
20210918,D086,10000050,1
20210918,D086,10000069,1
20210918,D093,10000050,1
20210918,D098,10000050,1
20210918,D101,10000050,1
20210918,D105,10000050,1
20210918,D120,10000050,1
20210918,D144,10000050,1
20210918,D144,10040465,1
20210918,D145,10000050,1
20210918,D354,10000000,1
20210918,D677,10000050,1
20210920,D074,10000050,1
20210920,D074,10000906,1
20210920,D075,10000050,1
20210920,D077,10000050,1
20210920,D079,10000050,1
20210920,D081,10000050,1
20210920,D081,10000906,1
20210920,D083,10000050,1
20210920,D084,10000000,1
20210920,D085,10000050,1
20210920,D086,10000069,1
20210920,D093,10000050,1
20210920,D098,10040465,1
20210920,D101,10000050,1
20210920,D101,10000069,1
20210920,D105,10000050,1
20210920,D120,10000050,1
20210920,D144,10000050,1
20210920,D145,10000050,1
20210920,D354,10000000,1
20210920,D677,10000050,1
20210921,D074,10000050,1
20210921,D075,10000050,1
20210921,D077,10000050,1
20210921,D079,10000050,1
20210921,D080,10000050,1
20210921,D081,10000050,1
20210921,D081,10040465,1
20210921,D085,10000050,1
20210921,D086,10000050,1
20210921,D093,10000050,1
20210921,D098,10000050,1
20210921,D101,10000050,1
20210921,D101,10040465,1
20210921,D105,10000050,1
20210921,D120,10000050,1
20210921,D144,10000050,1
20210921,D145,10000050,1
20210921,D677,10000050,1
20210922,D074,10000050,1
20210922,D075,10000050,1
20210922,D077,10000050,1
20210922,D079,10000050,1
20210922,D080,10000050,1
20210922,D081,10000050,1
20210922,D081,10000906,1
20210922,D083,10000050,1
20210922,D083,10040465,1
20210922,D085,10000050,1
20210922,D086,10000050,1
20210922,D086,10000069,1
20210922,D093,10000050,1
20210922,D098,10000050,1
20210922,D101,10000050,1
20210922,D105,10000050,1
20210922,D111,10000050,1
20210922,D120,10000050,1
20210922,D144,10000050,1
20210922,D145,10000050,1
20210922,D354,10000000,1
20210922,D677,10000050,1
20210923,D074,10000050,1
20210923,D075,10000050,1
20210923,D077,10000050,1
20210923,D079,10000050,1
20210923,D080,10000050,1
20210923,D081,10000050,1
20210923,D083,10000050,1
20210923,D085,10000050,1
20210923,D086,10000050,1
20210923,D086,10000069,1
20210923,D093,10000050,1
20210923,D098,10000050,1
20210923,D101,10000050,1
20210923,D105,10000050,1
20210923,D105,10040465,1
20210923,D111,10000050,1
20210923,D120,10000050,1
20210923,D136,10000000,1
20210923,D145,10000050,1
20210923,D354,10000050,1
20210923,D677,10000050,1
20210924,D074,10000050,1
20210924,D074,10040465,1
20210924,D075,10000050,1
20210924,D077,10000050,1
20210924,D079,10000050,1
20210924,D080,10000050,1
20210924,D081,10000050,1
20210924,D081,10000906,1
20210924,D083,10000050,1
20210924,D085,10000050,1
20210924,D086,10000050,1
20210924,D086,10000069,1
20210924,D093,10000050,1
20210924,D098,10000050,1
20210924,D101,10000050,1
20210924,D105,10000050,1
20210924,D120,10000050,1
20210924,D144,10000050,1
20210924,D145,10000050,1
20210924,D354,10000000,1
20210924,D354,10000050,1
20210924,D677,10000050,1
20210925,D074,10000050,1
20210925,D075,10000050,1
20210925,D077,10000050,1
20210925,D079,10000050,1
20210925,D080,10000050,1
20210925,D081,10000050,1
20210925,D081,10000906,1
20210925,D083,10000050,1
20210925,D085,10000050,1
20210925,D086,10000050,1
20210925,D086,10000069,1
20210925,D093,10000050,1
20210925,D098,10000050,1
20210925,D101,10000050,1
20210925,D101,10040465,1
20210925,D105,10000050,1
20210925,D105,10040465,1
20210925,D120,10000050,1
20210925,D144,10000050,1
20210925,D145,10000050,1
20210925,D354,10000000,1
20210925,D677,10000050,1
20210926,D086,10000050,1
20210926,D086,10000069,1
20210926,D145,10000050,1
20210927,D074,10000050,1
20210927,D075,10000050,1
20210927,D077,10000050,1
20210927,D077,10040465,1
20210927,D079,10000050,1
20210927,D080,10000050,1
20210927,D081,10000050,1
20210927,D083,10000050,1
20210927,D085,10000050,1
20210927,D086,10000050,1
20210927,D098,10000050,1
20210927,D101,10000050,1
20210927,D101,10040465,1
20210927,D105,10000050,1
20210927,D120,10000050,1
20210927,D136,10000000,1
20210927,D144,10000050,1
20210927,D145,10000050,1
20210927,D354,10000000,1
20210927,D677,10000050,1
20210928,D074,10000050,1
20210928,D074,10040465,1
20210928,D075,10000050,1
20210928,D077,10000050,1
20210928,D079,10000050,1
20210928,D081,10000050,1
20210928,D083,10000050,1
20210928,D085,10000050,1
20210928,D086,10000050,1
20210928,D086,10000069,1
20210928,D098,10000050,1
20210928,D101,10000050,1
20210928,D105,10000050,1
20210928,D120,10000050,1
20210928,D144,10000050,1
20210928,D145,10000050,1
20210928,D354,10000050,1
20210929,D074,10000050,1
20210929,D075,10000050,1
20210929,D077,10000050,1
20210929,D077,10040465,1
20210929,D079,10000050,1
20210929,D081,10000050,1
20210929,D083,10000050,1
20210929,D083,10040465,1
20210929,D085,10000050,1
20210929,D086,10000050,1
20210929,D086,10000069,1
20210929,D098,10000050,1
20210929,D101,10000050,1
20210929,D105,10000050,1
20210929,D120,10000050,1
20210929,D144,10000050,1
20210929,D145,10000050,1
20210929,D145,10000069,1
20210929,D354,10000000,1
20210930,D074,10000050,1
20210930,D075,10000050,1
20210930,D077,10000050,1
20210930,D079,10000050,1
20210930,D080,10000050,1
20210930,D081,10000050,1
20210930,D083,10000050,1
20210930,D085,10000050,1
20210930,D086,10000050,1
20210930,D098,10000050,1
20210930,D101,10000050,1
20210930,D105,10000050,1
20210930,D120,10040465,1
20210930,D144,10000050,1
20210930,D145,10000050,1
20210930,D354,10000000,1
20210930,D354,10000050,1
20211001,D074,10000050,1
20211001,D075,10000050,1
20211001,D077,10000050,1
20211001,D079,10000050,1
20211001,D080,10000050,1
20211001,D081,10000050,1
20211001,D081,10040465,1
20211001,D084,10000050,1
20211001,D085,10000050,1
20211001,D086,10000050,1
20211001,D086,10000069,1
20211001,D093,10000050,1
20211001,D098,10000050,1
20211001,D101,10000050,1
20211001,D105,10000050,1
20211001,D111,10000050,1
20211001,D120,10000050,1
20211001,D144,10000050,1
20211001,D145,10000050,1
20211001,D354,10000000,1
20211001,D354,10000050,1
20211002,D074,10000050,1
20211002,D075,10000050,1
20211002,D077,10000050,1
20211002,D079,10000050,1
20211002,D080,10000050,1
20211002,D081,10000050,1
20211002,D083,10000050,1
20211002,D085,10000050,1
20211002,D086,10000050,1
20211002,D086,10000069,1
20211002,D093,10000050,1
20211002,D098,10000050,1
20211002,D101,10000050,1
20211002,D105,10000050,1
20211002,D120,10000050,1
20211002,D144,10000050,1
20211002,D145,10000050,1
20211002,D354,10000000,1
20211003,D086,10000050,1
20211003,D086,10000069,1
20211004,D074,10000050,1
20211004,D075,10000050,1
20211004,D077,10000050,1
20211004,D079,10000050,1
20211004,D080,10000050,1
20211004,D081,10000050,1
20211004,D083,10000050,1
20211004,D085,10000050,1
20211004,D086,10000050,1
20211004,D086,10000069,1
20211004,D093,10000050,1
20211004,D098,10000050,1
20211004,D098,10000050,2
20211004,D098,10000906,1
20211004,D101,10000050,1
20211004,D105,10000050,1
20211004,D120,10000050,1
20211004,D136,10000000,1
20211004,D145,10000050,1
20211004,D145,10000069,1
20211004,D354,10000000,1
20211004,D677,10000050,1
20211004,D677,10040465,1
20211005,D074,10000050,1
20211005,D075,10000050,1
20211005,D077,10000050,1
20211005,D079,10000050,1
20211005,D080,10000050,1
20211005,D081,10000050,1
20211005,D083,10000050,1
20211005,D083,10040465,1
20211005,D085,10000050,1
20211005,D086,10000050,1
20211005,D086,10000069,1
20211005,D093,10000050,1
20211005,D098,10000050,1
20211005,D101,10000050,1
20211005,D105,10000050,1
20211005,D120,10000050,1
20211005,D136,10000000,1
20211005,D144,10000050,1
20211005,D145,10000050,1
20211005,D354,10000000,1
20211005,D677,10000050,1
20211006,D074,10000050,1
20211006,D075,10000050,1
20211006,D077,10000050,1
20211006,D079,10000050,1
20211006,D080,10000050,1
20211006,D081,10000050,1
20211006,D083,10000050,1
20211006,D085,10000050,1
20211006,D086,10000050,1
20211006,D093,10000050,1
20211006,D098,10000050,1
20211006,D101,10000050,1
20211006,D105,10000050,1
20211006,D105,10040465,1
20211006,D120,10000050,1
20211006,D136,10000000,1
20211006,D144,10000050,1
20211006,D145,10000050,1
20211006,D145,10000906,1
20211006,D354,10000000,1
20211006,D677,10000050,1
20211007,D074,10000050,1
20211007,D075,10000050,1
20211007,D077,10000050,1
20211007,D079,10000050,1
20211007,D079,10040465,1
20211007,D080,10000050,1
20211007,D081,10000050,1
20211007,D083,10000050,1
20211007,D083,10040465,1
20211007,D085,10000050,1
20211007,D086,10000050,1
20211007,D093,10000050,1
20211007,D098,10000050,1
20211007,D101,10000050,1
20211007,D105,10000050,1
20211007,D111,10000050,1
20211007,D120,10000050,1
20211007,D144,10000050,1
20211007,D145,10000050,1
20211007,D354,10000050,1
20211008,D074,10000050,1
20211008,D074,10040465,1
20211008,D075,10000050,1
20211008,D077,10000050,1
20211008,D077,10040465,1
20211008,D079,10000050,1
20211008,D080,10000050,1
20211008,D081,10000050,1
20211008,D083,10000050,1
20211008,D085,10000050,1
20211008,D086,10000050,1
20211008,D086,10000069,1
20211008,D093,10000050,1
20211008,D098,10000050,1
20211008,D101,10000050,1
20211008,D105,10000050,1
20211008,D120,10000050,1
20211008,D136,10000000,1
20211008,D144,10000050,1
20211008,D145,10000050,1
20211008,D145,10040465,1
20211008,D354,10000050,1
20211008,D677,10000050,1
20211009,D074,10000050,1
20211009,D075,10000050,1
20211009,D077,10000050,1
20211009,D079,10000050,1
20211009,D080,10000050,1
20211009,D081,10000050,1
20211009,D083,10000050,1
20211009,D084,10040465,1
20211009,D085,10000050,1
20211009,D086,10000050,1
20211009,D093,10000050,1
20211009,D098,10000050,1
20211009,D101,10000050,1
20211009,D101,10000069,1
20211009,D105,10000050,1
20211009,D111,10000050,1
20211009,D120,10000050,1
20211009,D144,10000050,1
20211009,D145,10000050,1
20211009,D677,10000050,1
20211011,D074,10000050,1
20211011,D074,10040465,1
20211011,D075,10000050,1
20211011,D077,10000050,1
20211011,D079,10000050,1
20211011,D081,10000050,1
20211011,D083,10000050,1
20211011,D085,10000050,1
20211011,D086,10000050,1
20211011,D093,10000050,1
20211011,D098,10000050,1
20211011,D101,10000050,1
20211011,D105,10000050,1
20211011,D105,10040465,1
20211011,D111,10000050,1
20211011,D120,10000050,1
20211011,D136,10000000,1
20211011,D145,10000050,1
20211011,D354,10000000,1
20211011,D677,10000050,1
20211012,D074,10000050,1
20211012,D075,10000050,1
20211012,D077,10000050,1
20211012,D079,10000050,1
20211012,D080,10000050,1
20211012,D081,10000050,1
20211012,D083,10000050,1
20211012,D084,10040465,1
20211012,D085,10000050,1
20211012,D086,10000050,1
20211012,D086,10000069,1
20211012,D093,10000050,1
20211012,D098,10000050,1
20211012,D101,10000050,1
20211012,D105,10000050,1
20211012,D120,10000050,1
20211012,D136,10000000,1
20211012,D145,10000050,1
20211012,D354,10000000,1
20211012,D354,10000050,1
20211012,D677,10000050,1
20211013,D074,10000050,1
20211013,D074,10040465,1
20211013,D075,10000050,1
20211013,D077,10000050,1
20211013,D079,10000050,1
20211013,D081,10000050,1
20211013,D083,10000050,1
20211013,D083,10040465,1
20211013,D085,10000050,1
20211013,D086,10000050,1
20211013,D093,10000050,1
20211013,D098,10000050,1
20211013,D101,10000050,1
20211013,D101,10000906,1
20211013,D105,10000050,1
20211013,D111,10000050,1
20211013,D120,10000050,1
20211013,D144,10000050,1
20211013,D145,10000050,1
20211013,D354,10000000,1
20211013,D677,10000050,1
20211014,D074,10000050,1
20211014,D075,10000050,1
20211014,D077,10000050,1
20211014,D077,10040465,1
20211014,D079,10000050,1
20211014,D080,10000050,1
20211014,D081,10000050,1
20211014,D083,10000050,1
20211014,D085,10000050,1
20211014,D086,10000050,1
20211014,D086,10000069,1
20211014,D093,10000050,1
20211014,D098,10000050,1
20211014,D101,10000050,1
20211014,D101,10040465,1
20211014,D105,10000050,1
20211014,D120,10000050,1
20211014,D144,10000050,1
20211014,D145,10000050,1
20211014,D354,10000000,1
20211014,D354,10000050,1
20211014,D677,10000050,1
20211015,D074,10000050,1
20211015,D074,10040465,1
20211015,D075,10000050,1
20211015,D077,10000050,1
20211015,D079,10000050,1
20211015,D080,10000050,1
20211015,D081,10000050,1
20211015,D083,10000050,1
20211015,D083,10040465,1
20211015,D085,10000050,1
20211015,D086,10000050,1
20211015,D093,10000050,1
20211015,D098,10000050,1
20211015,D101,10000050,1
20211015,D105,10000050,1
20211015,D105,10040465,1
20211015,D120,10000050,1
20211015,D136,10000000,1
20211015,D144,10000050,1
20211015,D145,10000050,1
20211015,D354,10000000,1
20211015,D354,10000050,1
20211015,D677,10000050,1
20211015,D677,10040465,1
20211016,D074,10000050,1
20211016,D075,10000050,1
20211016,D077,10000050,1
20211016,D079,10000050,1
20211016,D080,10000050,1
20211016,D081,10000050,1
20211016,D083,10000050,1
20211016,D085,10000050,1
20211016,D086,10000050,1
20211016,D093,10000050,1
20211016,D098,10000050,1
20211016,D101,10000050,1
20211016,D105,10000050,1
20211016,D111,10000050,1
20211016,D120,10000050,1
20211016,D144,10000050,1
20211016,D145,10000050,1
20211016,D354,10000000,1
20211016,D354,10000050,1
20211016,D677,10000050,1
20211017,D098,10000050,1
20211018,D074,10000050,1
20211018,D075,10000050,1
20211018,D077,10000050,1
20211018,D079,10000050,1
20211018,D080,10000050,1
20211018,D081,10000050,1
20211018,D083,10000050,1
20211018,D085,10000050,1
20211018,D086,10000050,1
20211018,D093,10000050,1
20211018,D098,10000050,1
20211018,D101,10000050,1
20211018,D105,10000050,1
20211018,D120,10000050,1
20211018,D144,10000050,1
20211018,D145,10000050,1
20211018,D677,10000050,1
20211019,D074,10000050,1
20211019,D075,10000050,1
20211019,D077,10000050,1
20211019,D079,10000050,1
20211019,D080,10000050,1
20211019,D081,10000050,1
20211019,D083,10000050,1
20211019,D085,10000050,1
20211019,D086,10000050,1
20211019,D086,10000069,1
20211019,D093,10000050,1
20211019,D098,10000050,1
20211019,D101,10000050,1
20211019,D105,10000050,1
20211019,D111,10000050,1
20211019,D136,10000000,1
20211019,D145,10000050,1
20211019,D354,10000000,1
20211019,D354,10000050,1
20211019,D677,10000050,1
20211019,D677,10040465,1
20211020,D074,10000050,1
20211020,D075,10000050,1
20211020,D077,10000050,1
20211020,D077,10040465,1
20211020,D079,10000050,1
20211020,D080,10000050,1
20211020,D081,10000050,1
20211020,D083,10000050,1
20211020,D084,10000050,1
20211020,D086,10000050,1
20211020,D086,10000069,1
20211020,D093,10000050,1
20211020,D098,10000050,1
20211020,D101,10000050,1
20211020,D105,10000050,1
20211020,D111,10000050,1
20211020,D120,10000050,1
20211020,D144,10000050,1
20211020,D145,10000050,1
20211020,D354,10000000,1
20211020,D677,10000050,1
20211021,D074,10000050,1
20211021,D074,10040465,1
20211021,D075,10000050,1
20211021,D077,10000050,1
20211021,D079,10000050,1
20211021,D080,10000050,1
20211021,D081,10000050,1
20211021,D083,10000050,1
20211021,D085,10000050,1
20211021,D086,10000050,1
20211021,D086,10000069,1
20211021,D093,10000050,1
20211021,D098,10040465,1
20211021,D101,10000050,1
20211021,D105,10000050,1
20211021,D120,10000050,1
20211021,D136,10000000,1
20211021,D144,10000050,1
20211021,D145,10000050,1
20211021,D354,10000000,1
20211021,D677,10000050,1
20211022,D074,10000050,1
20211022,D074,10040465,1
20211022,D075,10000050,1
20211022,D077,10000050,1
20211022,D079,10000050,1
20211022,D080,10000050,1
20211022,D081,10000050,1
20211022,D083,10000050,1
20211022,D083,10040465,1
20211022,D085,10000050,1
20211022,D086,10000050,1
20211022,D086,10000069,1
20211022,D093,10000050,1
20211022,D098,10000050,1
20211022,D101,10000050,1
20211022,D101,10000069,1
20211022,D105,10000050,1
20211022,D105,10040465,1
20211022,D111,10000050,1
20211022,D120,10000050,1
20211022,D144,10000050,1
20211022,D145,10000050,1
20211022,D354,10000000,1
20211022,D677,10000050,1
20211023,D074,10000050,1
20211023,D075,10000050,1
20211023,D077,10000050,1
20211023,D079,10000050,1
20211023,D080,10000050,1
20211023,D081,10000050,1
20211023,D083,10000050,1
20211023,D085,10000050,1
20211023,D086,10000050,1
20211023,D093,10000050,1
20211023,D098,10000050,1
20211023,D101,10000050,1
20211023,D105,10000050,1
20211023,D136,10000000,1
20211023,D144,10000050,1
20211023,D145,10000050,1
20211023,D354,10000050,1
20211023,D677,10000050,1
20211025,D074,10040465,1
20211025,D075,10000050,1
20211025,D077,10000050,1
20211025,D079,10000050,1
20211025,D080,10000050,1
20211025,D081,10000050,1
20211025,D083,10000050,1
20211025,D083,10040465,1
20211025,D085,10000050,1
20211025,D086,10000050,1
20211025,D086,10000069,1
20211025,D093,10000050,1
20211025,D098,10000050,1
20211025,D098,10000906,1
20211025,D101,10000050,1
20211025,D105,10000050,1
20211025,D111,10000050,1
20211025,D120,10000050,1
20211025,D144,10000050,1
20211025,D145,10000050,1
20211025,D354,10000000,1
20211025,D354,10000050,1
20211025,D677,10000050,1
20211026,D074,10000050,1
20211026,D074,10040465,1
20211026,D075,10000050,1
20211026,D077,10000050,1
20211026,D079,10000050,1
20211026,D080,10000050,1
20211026,D081,10000050,1
20211026,D083,10000050,1
20211026,D083,10040465,1
20211026,D085,10000050,1
20211026,D086,10000050,1
20211026,D086,10000069,1
20211026,D093,10000050,1
20211026,D098,10000050,1
20211026,D098,10000906,1
20211026,D101,10000050,1
20211026,D105,10000050,1
20211026,D105,10040465,1
20211026,D120,10000050,1
20211026,D136,10000000,1
20211026,D144,10000050,1
20211026,D145,10000050,1
20211026,D677,10000050,1
20211026,D677,10040465,1
20211027,D074,10000050,1
20211027,D074,10040465,1
20211027,D075,10000050,1
20211027,D077,10000050,1
20211027,D079,10000050,1
20211027,D080,10000050,1
20211027,D081,10000050,1
20211027,D083,10000050,1
20211027,D085,10000050,1
20211027,D086,10000050,1
20211027,D086,10000069,1
20211027,D093,10000050,1
20211027,D098,10000050,1
20211027,D098,10000906,1
20211027,D101,10000050,1
20211027,D101,10000069,1
20211027,D105,10040465,1
20211027,D120,10000050,1
20211027,D120,10040465,1
20211027,D144,10000050,1
20211027,D145,10000050,1
20211027,D677,10000050,1
20211028,D074,10000050,1
20211028,D074,10040465,1
20211028,D075,10000050,1
20211028,D077,10000050,1
20211028,D079,10000050,1
20211028,D080,10000050,1
20211028,D081,10000050,1
20211028,D083,10000050,1
20211028,D083,10040465,1
20211028,D085,10000050,1
20211028,D086,10000050,1
20211028,D086,10000069,1
20211028,D093,10000050,1
20211028,D098,10000050,1
20211028,D098,10000906,1
20211028,D101,10000050,1
20211028,D105,10000050,1
20211028,D120,10000050,1
20211028,D136,10000050,1
20211028,D144,10000050,1
20211028,D145,10000050,1
20211028,D354,10000050,1
20211028,D677,10000050,1
20211029,D074,10000050,1
20211029,D075,10000050,1
20211029,D079,10000050,1
20211029,D080,10000050,1
20211029,D081,10000050,1
20211029,D083,10000050,1
20211029,D084,10000050,1
20211029,D085,10000050,1
20211029,D086,10000050,1
20211029,D086,10000069,1
20211029,D093,10000050,1
20211029,D098,10000050,1
20211029,D098,10000906,1
20211029,D101,10000050,1
20211029,D105,10000050,1
20211029,D111,10000050,1
20211029,D120,10000050,1
20211029,D136,10000000,1
20211029,D144,10000050,1
20211029,D145,10000050,1
20211029,D354,10000000,1
20211029,D677,10000050,1
20211030,D074,10000050,1
20211030,D074,10040465,1
20211030,D075,10000050,1
20211030,D079,10000050,1
20211030,D080,10000050,1
20211030,D083,10000050,1
20211030,D083,10040465,1
20211030,D084,10000050,1
20211030,D085,10000050,1
20211030,D093,10000050,1
20211030,D098,10000050,1
20211030,D098,10000906,1
20211030,D101,10000050,1
20211030,D105,10000050,1
20211030,D111,10000050,1
20211030,D120,10000050,1
20211030,D145,10000050,1
20211030,D354,10000050,1
20211030,D677,10000050,1
20211031,D080,10000050,1
20211031,D086,10000050,1
20211031,D093,10000050,1
20211031,D101,10000050,1
20211031,D145,10000050,1
20211101,D074,10000050,1
20211101,D075,10000050,1
20211101,D077,10000050,1
20211101,D080,10000050,1
20211101,D081,10000050,1
20211101,D083,10000050,1
20211101,D085,10000050,1
20211101,D086,10000050,1
20211101,D086,10000069,1
20211101,D093,10000050,1
20211101,D098,10000050,1
20211101,D101,10000050,1
20211101,D111,10000050,1
20211101,D144,10000050,1
20211101,D145,10000050,1
20211101,D354,10000000,1
20211101,D354,10000050,1
20211101,D677,10000050,1
20211102,D074,10000050,1
20211102,D074,10040465,1
20211102,D075,10000050,1
20211102,D077,10000050,1
20211102,D079,10000050,1
20211102,D079,10040465,1
20211102,D080,10000050,1
20211102,D081,10000050,1
20211102,D083,10000050,1
20211102,D083,10040465,1
20211102,D086,10000050,1
20211102,D098,10000050,1
20211102,D098,10000906,1
20211102,D101,10000050,1
20211102,D145,10000050,1
20211102,D677,10000050,1
20211103,D074,10000050,1
20211103,D075,10000050,1
20211103,D077,10000050,1
20211103,D079,10000050,1
20211103,D080,10000050,1
20211103,D081,10000050,1
20211103,D083,10000050,1
20211103,D085,10000050,1
20211103,D086,10000050,1
20211103,D086,10000069,1
20211103,D093,10000050,1
20211103,D098,10000050,1
20211103,D098,10000906,1
20211103,D101,10000050,1
20211103,D111,10000050,1
